Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
BUY,BTC-14APR25-82000-P,0.0022,184.45,0.002345,52.27,0.1,18.44,83839.53,14-Apr-25,82000.0,Put,2025-04-13 13:42,,,,,361270551
BUY,BTC-14APR25-82000-P,0.0022,184.44,0.002335,52.23,28.2,5201.21,83838.29,14-Apr-25,82000.0,Put,2025-04-13 13:42,,,,,361270578
BUY,BTC-14APR25-82000-P,0.0026,217.91,0.00235245,55.21,1.4,305.07,83811.78,14-Apr-25,82000.0,Put,2025-04-13 13:46,,,,,361271686
BUY,BTC-14APR25-82000-P,0.0026,217.9,0.00237354,55.17,0.9,196.11,83807.43,14-Apr-25,82000.0,Put,2025-04-13 13:50,,,,,361272087
SELL,BTC-14APR25-82000-P,0.0028,234.08,0.00284594,53.11,0.1,23.41,83600.99,14-Apr-25,82000.0,Put,2025-04-13 13:56,,,,,361273109
SELL,BTC-14APR25-82000-P,0.0031,259.63,0.00276008,58.7,0.2,51.93,83752.95,14-Apr-25,82000.0,Put,2025-04-13 14:08,,,,,361275700
SELL,BTC-14APR25-82000-P,0.0031,259.63,0.00276008,58.7,0.3,77.89,83752.95,14-Apr-25,82000.0,Put,2025-04-13 14:08,,,,,361275701
SELL,BTC-14APR25-82000-P,0.0029,243.09,0.00263843,58.57,0.2,48.62,83824.89,14-Apr-25,82000.0,Put,2025-04-13 14:10,,,,,361275909
BUY,BTC-14APR25-82000-P,0.0033,276.08,0.00304636,58.59,1.4,386.51,83661.89,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276781
SELL,BTC-14APR25-82000-P,0.0033,276.08,0.00304636,58.59,0.5,138.04,83661.89,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276782
SELL,BTC-14APR25-82000-P,0.0033,276.09,0.00304957,58.6,0.2,55.22,83662.47,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276791
SELL,BTC-14APR25-82000-P,0.0033,276.09,0.00304957,58.6,0.1,27.61,83662.47,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276793
SELL,BTC-14APR25-82000-P,0.0033,276.09,0.00304957,58.6,0.1,27.61,83662.47,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276800
SELL,BTC-14APR25-82000-P,0.0033,276.09,0.00304957,58.6,0.1,27.61,83662.47,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276805
SELL,BTC-14APR25-82000-P,0.0033,276.09,0.00304957,58.6,0.1,27.61,83662.47,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276806
SELL,BTC-14APR25-82000-P,0.0033,276.09,0.00304957,58.6,0.2,55.22,83662.47,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276810
SELL,BTC-14APR25-82000-P,0.0033,276.08,0.00305274,58.6,0.3,82.82,83661.53,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276823
SELL,BTC-14APR25-82000-P,0.0033,276.08,0.00305274,58.6,0.1,27.61,83661.53,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276826
SELL,BTC-14APR25-82000-P,0.0033,276.08,0.00305274,58.6,0.1,27.61,83661.53,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276827
SELL,BTC-14APR25-82000-P,0.0033,276.11,0.00303148,58.75,7.8,2153.66,83670.19,14-Apr-25,82000.0,Put,2025-04-13 14:16,,,,,361276829
SELL,BTC-14APR25-82000-P,0.0034,284.49,0.00301432,59.7,0.7,199.14,83672.79,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361276874
SELL,BTC-14APR25-82000-P,0.0034,284.49,0.00301432,59.7,4.3,1223.31,83672.79,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361276875
BUY,BTC-14APR25-82000-P,0.0035,292.86,0.00304342,60.25,1.5,439.29,83674.47,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361276925
BUY,BTC-14APR25-82000-P,0.0035,292.86,0.00304342,60.25,0.5,146.43,83674.47,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361276926
BUY,BTC-14APR25-82000-P,0.0035,292.85,0.00305261,60.31,0.1,29.29,83671.23,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361277004
BUY,BTC-14APR25-82000-P,0.0035,292.85,0.00305261,60.31,0.2,58.57,83671.23,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361277005
BUY,BTC-14APR25-82000-P,0.0035,292.85,0.00305261,60.31,1.2,351.42,83671.23,14-Apr-25,82000.0,Put,2025-04-13 14:17,,,,,361277006
BUY,BTC-14APR25-82000-P,0.0035,292.84,0.0030514,60.36,0.3,87.85,83669.77,14-Apr-25,82000.0,Put,2025-04-13 14:18,,,,,361277057
BUY,BTC-14APR25-82000-P,0.0035,292.8,0.00310826,60.02,1.5,439.2,83656.75,14-Apr-25,82000.0,Put,2025-04-13 14:18,,,,,361277131
BUY,BTC-14APR25-82000-P,0.0017,142.86,0.00176481,54.7,0.1,14.29,84035.67,14-Apr-25,82000.0,Put,2025-04-13 16:08,,,,,361286516
BUY,BTC-14APR25-82000-P,0.0018,151.48,0.00163098,58.01,0.1,15.15,84152.89,14-Apr-25,82000.0,Put,2025-04-13 16:23,,,,,361287761
BUY,BTC-14APR25-82000-P,0.0018,151.48,0.00163098,58.01,0.1,15.15,84152.89,14-Apr-25,82000.0,Put,2025-04-13 16:23,,,,,361287762
BUY,BTC-14APR25-82000-P,0.0018,151.48,0.00163098,58.01,0.3,45.44,84152.89,14-Apr-25,82000.0,Put,2025-04-13 16:23,,,,,361287763
SELL,BTC-14APR25-82000-P,0.0009,76.36,0.00091946,60.44,0.5,38.18,84844.33,14-Apr-25,82000.0,Put,2025-04-13 17:21,,,,,361294479
SELL,BTC-14APR25-82000-P,0.0009,76.36,0.00091946,60.44,0.3,22.91,84844.33,14-Apr-25,82000.0,Put,2025-04-13 17:21,,,,,361294480
BUY,BTC-14APR25-82000-P,0.0013,109.74,0.00138478,62.84,0.1,10.97,84416.51,14-Apr-25,82000.0,Put,2025-04-13 19:07,,,,,361302880
BUY,BTC-14APR25-82000-P,0.0016,135.12,0.00137971,68.35,0.5,67.56,84450.35,14-Apr-25,82000.0,Put,2025-04-13 19:29,,,,,361304493
BUY,BTC-14APR25-82000-P,0.0017,143.47,0.00147732,68.92,0.5,71.74,84393.73,14-Apr-25,82000.0,Put,2025-04-13 19:36,,,,,361305402
BUY,BTC-14APR25-82000-P,0.0024,201.13,0.00237009,65.26,0.1,20.11,83805.32,14-Apr-25,82000.0,Put,2025-04-13 19:54,,,,,361315702
BUY,BTC-14APR25-82000-P,0.0014,118.16,0.0013527,66.19,0.4,47.26,84401.49,14-Apr-25,82000.0,Put,2025-04-13 20:14,,,,,361318710
BUY,BTC-14APR25-82000-P,0.0013,109.68,0.00136275,64.78,0.4,43.87,84370.6,14-Apr-25,82000.0,Put,2025-04-13 20:14,,,,,361318765
BUY,BTC-14APR25-82000-P,0.0015,126.43,0.00148966,66.28,0.2,25.29,84287.82,14-Apr-25,82000.0,Put,2025-04-13 20:16,,,,,361319009
SELL,BTC-14APR25-82000-P,0.0014,117.89,0.00161546,63.51,1.0,117.89,84206.43,14-Apr-25,82000.0,Put,2025-04-13 20:25,,,,,361319538
SELL,BTC-14APR25-82000-P,0.0033,274.74,0.00356173,62.49,0.3,82.42,83254.71,14-Apr-25,82000.0,Put,2025-04-13 20:40,,,,,361323223
BUY,BTC-14APR25-82000-P,0.0031,258.78,0.00284511,67.16,1.0,258.78,83477.51,14-Apr-25,82000.0,Put,2025-04-13 20:53,,,,,361326927
BUY,BTC-14APR25-82000-P,0.0031,258.76,0.00284256,67.24,0.5,129.38,83471.18,14-Apr-25,82000.0,Put,2025-04-13 20:57,,,,,361327402
BUY,BTC-14APR25-82000-P,0.0031,258.76,0.00284256,67.24,0.6,155.26,83471.18,14-Apr-25,82000.0,Put,2025-04-13 20:57,,,,,361327403
BUY,BTC-14APR25-82000-P,0.0031,258.76,0.00284458,67.21,0.3,77.63,83472.38,14-Apr-25,82000.0,Put,2025-04-13 20:57,,,,,361327404
BUY,BTC-14APR25-82000-P,0.0039,324.25,0.00368673,66.07,0.8,259.4,83140.43,14-Apr-25,82000.0,Put,2025-04-13 21:04,,,,,361329279
SELL,BTC-14APR25-82000-P,0.0039,324.25,0.00368673,66.07,1.4,453.95,83140.43,14-Apr-25,82000.0,Put,2025-04-13 21:04,,,,,361329280
SELL,BTC-14APR25-82000-P,0.0039,324.25,0.00368673,66.07,0.8,259.4,83140.43,14-Apr-25,82000.0,Put,2025-04-13 21:04,,,,,361329281
BUY,BTC-14APR25-82000-P,0.0036,299.37,0.0036412,65.57,0.1,29.94,83158.6,14-Apr-25,82000.0,Put,2025-04-13 21:10,,,,,361331397
SELL,BTC-14APR25-82000-P,0.0033,274.43,0.00365574,61.34,0.1,27.44,83160.48,14-Apr-25,82000.0,Put,2025-04-13 21:12,,,,,361332000
SELL,BTC-14APR25-82000-P,0.0036,299.52,0.00352361,65.2,1.4,419.33,83200.21,14-Apr-25,82000.0,Put,2025-04-13 21:13,,,,,361332222
SELL,BTC-14APR25-82000-P,0.0036,299.52,0.00352361,65.2,0.1,29.95,83200.21,14-Apr-25,82000.0,Put,2025-04-13 21:13,,,,,361332223
SELL,BTC-14APR25-82000-P,0.0036,299.56,0.00351329,65.57,1.3,389.43,83212.32,14-Apr-25,82000.0,Put,2025-04-13 21:14,,,,,361332385
SELL,BTC-14APR25-82000-P,0.0036,299.69,0.003409,66.58,1.3,389.6,83247.41,14-Apr-25,82000.0,Put,2025-04-13 21:14,,,,,361332513
SELL,BTC-14APR25-82000-P,0.0036,299.69,0.00341148,66.58,1.3,389.6,83246.75,14-Apr-25,82000.0,Put,2025-04-13 21:14,,,,,361332545
SELL,BTC-14APR25-82000-P,0.0036,299.79,0.00331879,67.05,1.3,389.73,83276.18,14-Apr-25,82000.0,Put,2025-04-13 21:14,,,,,361332560
SELL,BTC-14APR25-82000-P,0.0036,299.87,0.00325439,68.03,8.3,2488.92,83298.27,14-Apr-25,82000.0,Put,2025-04-13 21:14,,,,,361332579
SELL,BTC-14APR25-82000-P,0.003,250.23,0.00311549,68.67,0.1,25.02,83408.75,14-Apr-25,82000.0,Put,2025-04-13 22:12,,,,,361344738
SELL,BTC-14APR25-82000-P,0.003,250.23,0.00311549,68.67,1.0,250.23,83408.75,14-Apr-25,82000.0,Put,2025-04-13 22:12,,,,,361344740
BUY,BTC-14APR25-82000-P,0.0035,291.35,0.00328385,70.8,1.0,291.35,83242.74,14-Apr-25,82000.0,Put,2025-04-13 22:41,,,,,361348516
BUY,BTC-14APR25-82000-P,0.0033,274.86,0.00299555,71.07,0.7,192.4,83290.82,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350437
BUY,BTC-14APR25-82000-P,0.0033,274.87,0.0029966,71.01,0.4,109.95,83292.49,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350439
BUY,BTC-14APR25-82000-P,0.0033,274.87,0.0029966,71.01,1.0,274.87,83292.49,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350440
SELL,BTC-14APR25-82000-P,0.0033,274.86,0.00299212,71.01,0.1,27.49,83292.33,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350451
BUY,BTC-14APR25-82000-P,0.0035,291.52,0.00299212,72.99,1.7,495.58,83292.33,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350452
BUY,BTC-14APR25-82000-P,0.0035,291.52,0.00299212,72.99,0.7,204.06,83292.33,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350453
SELL,BTC-14APR25-82000-P,0.0034,283.19,0.002993,72.0,0.2,56.64,83290.5,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350473
SELL,BTC-14APR25-82000-P,0.0034,283.19,0.002993,72.0,0.1,28.32,83290.5,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350474
SELL,BTC-14APR25-82000-P,0.0034,283.19,0.002993,72.0,0.2,56.64,83290.5,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350475
SELL,BTC-14APR25-82000-P,0.0034,283.19,0.00300399,72.0,0.7,198.23,83290.61,14-Apr-25,82000.0,Put,2025-04-13 22:58,,,,,361350487
BUY,BTC-14APR25-82000-P,0.0035,291.56,0.00299341,72.99,1.0,291.56,83303.15,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350559
BUY,BTC-14APR25-82000-P,0.0035,291.56,0.00299341,72.99,0.1,29.16,83303.15,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350561
BUY,BTC-14APR25-82000-P,0.0036,299.92,0.00297311,74.58,0.1,29.99,83311.19,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350570
BUY,BTC-14APR25-82000-P,0.0036,299.92,0.00297311,74.58,0.1,29.99,83311.19,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350571
BUY,BTC-14APR25-82000-P,0.0036,299.93,0.00300342,74.64,0.2,59.99,83312.91,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350575
BUY,BTC-14APR25-82000-P,0.0036,299.93,0.00300342,74.64,0.1,29.99,83312.91,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350576
BUY,BTC-14APR25-82000-P,0.0036,299.93,0.00301511,74.64,0.6,179.96,83312.86,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350578
BUY,BTC-14APR25-82000-P,0.0036,299.93,0.00301511,74.64,0.1,29.99,83312.86,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350579
BUY,BTC-14APR25-82000-P,0.0036,299.93,0.00301511,74.64,0.2,59.99,83312.86,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350580
BUY,BTC-14APR25-82000-P,0.0036,299.93,0.00301511,74.64,0.2,59.99,83312.86,14-Apr-25,82000.0,Put,2025-04-13 22:59,,,,,361350581
SELL,BTC-14APR25-82000-P,0.0029,241.74,0.00317472,69.4,0.7,169.22,83359.54,14-Apr-25,82000.0,Put,2025-04-13 23:07,,,,,361353099
BUY,BTC-14APR25-82000-P,0.0018,150.66,0.00187318,69.48,0.5,75.33,83698.84,14-Apr-25,82000.0,Put,2025-04-14 00:00,,,,,361361233
SELL,BTC-14APR25-82000-P,0.0017,142.3,0.00185159,68.42,0.1,14.23,83708.43,14-Apr-25,82000.0,Put,2025-04-14 00:00,,,,,361361276
SELL,BTC-14APR25-82000-P,0.0017,142.3,0.00185159,68.42,0.4,56.92,83708.43,14-Apr-25,82000.0,Put,2025-04-14 00:00,,,,,361361277
BUY,BTC-14APR25-82000-P,0.0018,150.68,0.00185159,69.79,0.5,75.34,83708.43,14-Apr-25,82000.0,Put,2025-04-14 00:00,,,,,361361278
BUY,BTC-14APR25-82000-P,0.0007,59.24,0.00057588,74.62,0.1,5.92,84624.73,14-Apr-25,82000.0,Put,2025-04-14 00:33,,,,,361378532
SELL,BTC-14APR25-82000-P,0.0005,42.17,0.00067751,65.17,0.1,4.22,84348.76,14-Apr-25,82000.0,Put,2025-04-14 00:55,,,,,361388216
SELL,BTC-14APR25-82000-P,0.0003,25.53,0.00027137,83.3,0.3,7.66,85112.45,14-Apr-25,82000.0,Put,2025-04-14 02:31,,,,,361401849
SELL,BTC-14APR25-82000-P,0.0003,25.55,0.00026147,83.3,0.1,2.56,85157.27,14-Apr-25,82000.0,Put,2025-04-14 02:31,,,,,361401919
SELL,BTC-14APR25-82000-P,0.0003,25.55,0.00026147,83.3,0.7,17.88,85157.27,14-Apr-25,82000.0,Put,2025-04-14 02:31,,,,,361401921
SELL,BTC-14APR25-82000-P,0.0003,25.54,0.00025435,84.37,0.1,2.55,85143.29,14-Apr-25,82000.0,Put,2025-04-14 02:31,,,,,361401953
BUY,BTC-14APR25-82000-P,0.0002,17.05,0.00022057,80.37,0.5,8.52,85247.28,14-Apr-25,82000.0,Put,2025-04-14 02:32,,,,,361402517
SELL,BTC-14APR25-82000-P,0.0001,8.46,0.00016446,69.22,1.5,12.69,84640.55,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416880
SELL,BTC-14APR25-82000-P,0.0001,8.46,0.00016446,69.22,1.4,11.84,84640.55,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416881
SELL,BTC-14APR25-82000-P,0.0001,8.46,0.00016446,69.22,0.1,0.85,84640.55,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416882
SELL,BTC-14APR25-82000-P,0.0001,8.46,0.00016473,69.14,1.0,8.46,84644.33,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416884
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016473,69.14,2.0,16.92,84644.33,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416885
BUY,BTC-14APR25-82000-P,0.0001,8.47,0.00016387,69.23,1.4,11.86,84650.24,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416889
BUY,BTC-14APR25-82000-P,0.0001,8.47,0.00016387,69.23,1.6,13.55,84650.24,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416890
BUY,BTC-14APR25-82000-P,0.0001,8.47,0.0001623,69.23,2.2,18.63,84650.85,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416894
BUY,BTC-14APR25-82000-P,0.0001,8.47,0.0001623,69.23,0.1,0.85,84650.85,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416895
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.0001621,69.23,0.7,5.92,84647.83,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416896
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016303,69.23,0.2,1.69,84645.82,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416897
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016358,69.36,0.1,0.85,84642.38,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416903
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016684,69.09,1.1,9.31,84626.95,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416908
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016684,69.09,0.1,0.85,84626.95,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416909
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016666,69.01,0.1,0.85,84622.24,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416910
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016745,68.88,0.1,0.85,84624.43,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416911
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016719,68.93,0.1,0.85,84627.25,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416912
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.000166,68.97,0.1,0.85,84626.07,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416913
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016677,68.93,0.1,0.85,84625.62,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416914
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00016618,68.96,0.1,0.85,84625.87,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416916
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00015955,69.22,0.1,0.85,84648.78,14-Apr-25,82000.0,Put,2025-04-14 03:46,,,,,361416919
BUY,BTC-14APR25-82000-P,0.0001,8.46,0.00015825,69.46,0.1,0.85,84560.92,14-Apr-25,82000.0,Put,2025-04-14 04:01,,,,,361418128
BUY,BTC-14APR25-82000-P,0.0001,8.47,3.502e-05,85.86,0.1,0.85,84701.2,14-Apr-25,82000.0,Put,2025-04-14 05:08,,,,,361422804
BUY,BTC-14APR25-82000-P,0.0001,8.45,2.928e-05,87.9,0.1,0.84,84508.13,14-Apr-25,82000.0,Put,2025-04-14 05:35,,,,,361424365
BUY,BTC-14APR25-82000-P,0.0001,8.43,1.795e-05,93.3,0.8,6.74,84300.83,14-Apr-25,82000.0,Put,2025-04-14 06:08,,,,,361426936
BUY,BTC-14APR25-82500-P,0.0011,93.08,0.00087623,71.36,0.1,9.31,84621.78,14-Apr-25,82500.0,Put,2025-04-14 00:33,,,,,361378528
BUY,BTC-14APR25-82500-P,0.0001,8.46,5.717e-05,75.61,0.1,0.85,84611.23,14-Apr-25,82500.0,Put,2025-04-14 05:34,,,,,361424227
BUY,BTC-14APR25-83000-C,0.021,1773.38,0.02136,48.18,4.8,8512.22,84446.54,14-Apr-25,83000.0,Call,2025-04-13 07:54,,,,,361236861
BUY,BTC-14APR25-83000-C,0.021,1773.38,0.02136,48.18,6.0,10640.28,84446.54,14-Apr-25,83000.0,Call,2025-04-13 07:54,,,,,361236862
BUY,BTC-14APR25-83000-C,0.021,1773.38,0.02136,48.18,4.2,7448.2,84446.54,14-Apr-25,83000.0,Call,2025-04-13 07:54,,,,,361236863
SELL,BTC-14APR25-83000-C,0.0155,1298.81,0.01527975,55.2,0.1,129.88,83793.94,14-Apr-25,83000.0,Call,2025-04-13 14:13,,,,,361276272
BUY,BTC-14APR25-83000-C,0.0155,1299.64,0.01562375,53.34,0.1,129.96,83847.71,14-Apr-25,83000.0,Call,2025-04-13 14:29,,,,,361278174
BUY,BTC-14APR25-83000-C,0.0155,1299.64,0.01562375,53.34,4.9,6368.24,83847.71,14-Apr-25,83000.0,Call,2025-04-13 14:29,,,,,361278175
SELL,BTC-14APR25-83000-C,0.0111,925.56,0.01110025,63.78,1.0,925.56,83383.43,14-Apr-25,83000.0,Call,2025-04-13 21:53,,,BTC-STRD-14APR25-83000,361339793.0,361339794
SELL,BTC-14APR25-83000-C,0.0125,1044.22,0.0122381,65.55,0.1,104.42,83537.45,14-Apr-25,83000.0,Call,2025-04-13 21:54,,,,,361339986
SELL,BTC-14APR25-83000-C,0.01,833.2,0.01016939,61.65,0.4,333.28,83319.58,14-Apr-25,83000.0,Call,2025-04-13 22:58,,,,,361350346
SELL,BTC-14APR25-83000-C,0.0104,866.24,0.0099669,66.69,8.0,6929.92,83292.33,14-Apr-25,83000.0,Call,2025-04-13 22:58,,,BTC-STRD-14APR25-83000,361350466.0,361350468
BUY,BTC-14APR25-83000-C,0.0145,1217.17,0.0146067,64.11,1.1,1338.89,83942.9,14-Apr-25,83000.0,Call,2025-04-14 00:11,,,,,361363024
SELL,BTC-14APR25-83000-C,0.0205,1736.08,0.02042953,63.36,0.1,173.61,84686.61,14-Apr-25,83000.0,Call,2025-04-14 03:24,,,,,361414482
SELL,BTC-14APR25-83000-C,0.0165,1392.12,0.01635655,80.31,0.1,139.21,84371.15,14-Apr-25,83000.0,Call,2025-04-14 06:34,,,,,361428102
BUY,BTC-14APR25-83000-P,0.0037,312.64,0.00385669,49.36,0.5,156.32,84496.36,14-Apr-25,83000.0,Put,2025-04-13 07:40,,,,,361235476
SELL,BTC-14APR25-83000-P,0.0037,312.47,0.00394565,48.88,0.1,31.25,84452.37,14-Apr-25,83000.0,Put,2025-04-13 07:56,,,,,361236937
SELL,BTC-14APR25-83000-P,0.0037,312.39,0.00396024,48.58,1.0,312.39,84428.56,14-Apr-25,83000.0,Put,2025-04-13 08:01,,,,,361237487
BUY,BTC-14APR25-83000-P,0.0042,354.02,0.0041804,49.28,0.9,318.62,84290.12,14-Apr-25,83000.0,Put,2025-04-13 08:15,,,,,361238559
SELL,BTC-14APR25-83000-P,0.0042,354.02,0.0041804,49.28,0.1,35.4,84290.12,14-Apr-25,83000.0,Put,2025-04-13 08:15,,,,,361238560
SELL,BTC-14APR25-83000-P,0.0035,295.63,0.00365144,48.46,0.4,118.25,84465.98,14-Apr-25,83000.0,Put,2025-04-13 08:27,,,,,361239791
SELL,BTC-14APR25-83000-P,0.0034,287.18,0.00365144,47.83,0.2,57.44,84465.98,14-Apr-25,83000.0,Put,2025-04-13 08:27,,,,,361239792
SELL,BTC-14APR25-83000-P,0.0034,287.18,0.00365144,47.83,1.9,545.64,84465.98,14-Apr-25,83000.0,Put,2025-04-13 08:27,,,,,361239793
SELL,BTC-14APR25-83000-P,0.0034,287.43,0.00347944,49.29,0.1,28.74,84538.57,14-Apr-25,83000.0,Put,2025-04-13 08:43,,,,,361240680
SELL,BTC-14APR25-83000-P,0.0034,287.43,0.00347944,49.29,0.1,28.74,84538.57,14-Apr-25,83000.0,Put,2025-04-13 08:43,,,,,361240681
SELL,BTC-14APR25-83000-P,0.0034,287.45,0.00346909,49.29,0.2,57.49,84543.32,14-Apr-25,83000.0,Put,2025-04-13 08:43,,,,,361240696
SELL,BTC-14APR25-83000-P,0.0034,287.45,0.00346909,49.29,0.1,28.74,84543.32,14-Apr-25,83000.0,Put,2025-04-13 08:43,,,,,361240697
SELL,BTC-14APR25-83000-P,0.0034,287.45,0.00346909,49.29,0.1,28.74,84543.32,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240730
SELL,BTC-14APR25-83000-P,0.0034,287.5,0.00343263,49.29,0.3,86.25,84557.5,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240738
SELL,BTC-14APR25-83000-P,0.0034,287.51,0.00340366,49.79,0.1,28.75,84562.58,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240752
SELL,BTC-14APR25-83000-P,0.0034,287.51,0.00340366,49.79,0.1,28.75,84562.58,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240755
SELL,BTC-14APR25-83000-P,0.0034,287.51,0.00340366,49.79,0.3,86.25,84562.58,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240775
SELL,BTC-14APR25-83000-P,0.0034,287.53,0.00340342,49.79,0.4,115.01,84567.59,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240787
SELL,BTC-14APR25-83000-P,0.0034,287.57,0.00335985,50.08,0.4,115.03,84578.7,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240811
SELL,BTC-14APR25-83000-P,0.0034,287.57,0.00335985,50.08,0.2,57.51,84578.7,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240813
SELL,BTC-14APR25-83000-P,0.0034,287.57,0.00335953,50.08,0.3,86.27,84578.26,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240835
SELL,BTC-14APR25-83000-P,0.0034,287.57,0.00335953,50.08,0.1,28.76,84578.26,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240836
SELL,BTC-14APR25-83000-P,0.0034,287.57,0.00335953,50.08,0.3,86.27,84578.26,14-Apr-25,83000.0,Put,2025-04-13 08:44,,,,,361240854
BUY,BTC-14APR25-83000-P,0.0036,304.47,0.00333065,51.75,1.0,304.47,84575.57,14-Apr-25,83000.0,Put,2025-04-13 09:11,,,,,361242577
BUY,BTC-14APR25-83000-P,0.0038,321.2,0.00356191,52.22,1.0,321.2,84526.81,14-Apr-25,83000.0,Put,2025-04-13 09:16,,,,,361242760
BUY,BTC-14APR25-83000-P,0.0037,313.2,0.00325144,53.87,6.0,1879.2,84648.1,14-Apr-25,83000.0,Put,2025-04-13 09:22,,,,,361243152
BUY,BTC-14APR25-83000-P,0.0035,296.6,0.00316303,54.66,0.1,29.66,84744.07,14-Apr-25,83000.0,Put,2025-04-13 09:39,,,,,361244517
