Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
BUY,BTC-15MAY25-100000-P,0.0008,82.98,0.00068265,47.38,0.1,8.3,103729.24,15-May-25,100000.0,Put,2025-05-14 06:44,,,,,366253170
SELL,BTC-15MAY25-100000-P,0.0006,62.24,0.00068617,44.36,0.1,6.22,103728.3,15-May-25,100000.0,Put,2025-05-14 06:44,,,,,366253175
BUY,BTC-15MAY25-100000-P,0.0008,82.98,0.00068438,47.36,0.1,8.3,103725.42,15-May-25,100000.0,Put,2025-05-14 06:44,,,,,366253179
SELL,BTC-15MAY25-100000-P,0.0006,62.24,0.00068118,44.48,0.1,6.22,103725.82,15-May-25,100000.0,Put,2025-05-14 06:46,,,,,366253310
BUY,BTC-15MAY25-100000-P,0.0008,82.98,0.00068186,47.45,0.1,8.3,103726.21,15-May-25,100000.0,Put,2025-05-14 06:47,,,,,366253318
SELL,BTC-15MAY25-100000-P,0.0006,62.24,0.00068197,44.48,0.1,6.22,103726.22,15-May-25,100000.0,Put,2025-05-14 06:47,,,,,366253320
BUY,BTC-15MAY25-100000-P,0.0008,82.97,0.00068795,47.39,0.1,8.3,103713.85,15-May-25,100000.0,Put,2025-05-14 06:47,,,,,366253329
SELL,BTC-15MAY25-100000-P,0.0006,62.26,0.00067692,45.05,0.5,31.13,103772.41,15-May-25,100000.0,Put,2025-05-14 06:58,,,,,366254806
BUY,BTC-15MAY25-100000-P,0.0008,82.94,0.0007306,47.04,1.0,82.94,103669.29,15-May-25,100000.0,Put,2025-05-14 07:05,,,,,366255146
SELL,BTC-15MAY25-100000-P,0.0007,72.52,0.00073715,45.42,6.2,449.62,103592.92,15-May-25,100000.0,Put,2025-05-14 07:40,,,,,366260970
SELL,BTC-15MAY25-100000-P,0.0004,41.5,0.00051672,42.04,0.1,4.15,103757.21,15-May-25,100000.0,Put,2025-05-14 08:07,,,,,366267909
BUY,BTC-15MAY25-100000-P,0.0005,51.73,0.00044112,42.1,1.0,51.73,103468.8,15-May-25,100000.0,Put,2025-05-14 08:57,,,,,366273710
BUY,BTC-15MAY25-100000-P,0.0008,82.4,0.00072259,42.12,1.0,82.4,102994.99,15-May-25,100000.0,Put,2025-05-14 09:05,,,,,366278801
BUY,BTC-15MAY25-100000-P,0.0007,72.26,0.00059529,43.5,2.5,180.65,103223.33,15-May-25,100000.0,Put,2025-05-14 09:38,,,,,366283657
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00032491,42.5,1.0,31.15,103818.44,15-May-25,100000.0,Put,2025-05-14 10:26,,,,,366287796
SELL,BTC-15MAY25-100000-P,0.0003,31.14,0.00032976,42.39,0.2,6.23,103806.62,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287903
SELL,BTC-15MAY25-100000-P,0.0003,31.14,0.00032976,42.39,0.1,3.11,103806.62,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287904
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00032405,42.53,0.1,3.12,103821.82,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287911
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00032405,42.53,0.1,3.12,103821.82,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287912
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00032303,42.55,0.1,3.12,103824.55,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287952
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00032273,42.56,0.1,3.12,103825.34,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287977
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00032086,42.6,0.1,3.12,103831.16,15-May-25,100000.0,Put,2025-05-14 10:27,,,,,366287996
SELL,BTC-15MAY25-100000-P,0.0003,31.17,0.00029696,43.25,0.2,6.23,103894.79,15-May-25,100000.0,Put,2025-05-14 10:28,,,,,366288287
SELL,BTC-15MAY25-100000-P,0.0003,31.17,0.00029319,43.36,0.2,6.23,103907.27,15-May-25,100000.0,Put,2025-05-14 10:28,,,,,366288334
SELL,BTC-15MAY25-100000-P,0.0003,31.17,0.00029671,43.28,0.1,3.12,103898.09,15-May-25,100000.0,Put,2025-05-14 10:29,,,,,366288362
SELL,BTC-15MAY25-100000-P,0.0003,31.17,0.00029762,43.26,2.0,62.34,103895.62,15-May-25,100000.0,Put,2025-05-14 10:29,,,,,366288389
SELL,BTC-15MAY25-100000-P,0.0003,31.17,0.00030195,43.16,0.1,3.12,103885.09,15-May-25,100000.0,Put,2025-05-14 10:29,,,,,366288391
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.00030463,43.11,0.1,3.12,103879.88,15-May-25,100000.0,Put,2025-05-14 10:29,,,,,366288397
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.00030948,42.99,0.1,3.12,103865.81,15-May-25,100000.0,Put,2025-05-14 10:29,,,,,366288420
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.00031492,42.85,0.1,3.12,103851.09,15-May-25,100000.0,Put,2025-05-14 10:29,,,,,366288435
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.00030652,43.04,0.1,3.12,103859.53,15-May-25,100000.0,Put,2025-05-14 10:30,,,,,366288557
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.00031105,42.88,0.1,3.12,103855.16,15-May-25,100000.0,Put,2025-05-14 10:30,,,,,366288559
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.0003111,42.88,0.1,3.12,103855.3,15-May-25,100000.0,Put,2025-05-14 10:30,,,,,366288562
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00031584,42.75,0.1,3.12,103840.96,15-May-25,100000.0,Put,2025-05-14 10:30,,,,,366288572
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00031763,42.69,0.1,3.12,103835.57,15-May-25,100000.0,Put,2025-05-14 10:31,,,,,366288573
SELL,BTC-15MAY25-100000-P,0.0003,31.15,0.00031299,42.8,0.1,3.12,103847.53,15-May-25,100000.0,Put,2025-05-14 10:31,,,,,366288574
SELL,BTC-15MAY25-100000-P,0.0003,31.16,0.00030325,43.03,0.1,3.12,103870.55,15-May-25,100000.0,Put,2025-05-14 10:31,,,,,366288610
BUY,BTC-15MAY25-100000-P,0.0003,31.15,0.00027005,43.05,1.0,31.15,103847.09,15-May-25,100000.0,Put,2025-05-14 10:42,,,,,366289095
BUY,BTC-15MAY25-100000-P,0.0003,31.13,0.00028922,42.53,2.1,65.37,103776.68,15-May-25,100000.0,Put,2025-05-14 10:50,,,,,366289699
BUY,BTC-15MAY25-100000-P,0.0003,31.14,0.00027956,42.77,1.0,31.14,103803.71,15-May-25,100000.0,Put,2025-05-14 10:51,,,,,366289962
BUY,BTC-15MAY25-100000-P,0.0003,31.15,0.00027037,43.01,1.0,31.15,103830.22,15-May-25,100000.0,Put,2025-05-14 10:51,,,,,366289974
BUY,BTC-15MAY25-100000-P,0.0003,31.15,0.00027477,42.89,1.0,31.15,103817.44,15-May-25,100000.0,Put,2025-05-14 10:51,,,,,366289979
SELL,BTC-15MAY25-100000-P,0.0003,31.1,0.00032034,41.53,0.1,3.11,103657.78,15-May-25,100000.0,Put,2025-05-14 10:53,,,,,366290215
SELL,BTC-15MAY25-100000-P,0.0003,31.1,0.00032022,41.54,0.1,3.11,103657.9,15-May-25,100000.0,Put,2025-05-14 10:53,,,,,366290217
SELL,BTC-15MAY25-100000-P,0.0003,31.1,0.00031531,41.64,0.1,3.11,103668.97,15-May-25,100000.0,Put,2025-05-14 10:54,,,,,366290222
SELL,BTC-15MAY25-100000-P,0.0003,31.1,0.0003157,41.63,0.1,3.11,103667.56,15-May-25,100000.0,Put,2025-05-14 10:54,,,,,366290224
SELL,BTC-15MAY25-100000-P,0.0003,31.1,0.00031177,41.72,0.1,3.11,103677.13,15-May-25,100000.0,Put,2025-05-14 10:54,,,,,366290237
BUY,BTC-15MAY25-100000-P,0.0002,20.79,0.00022017,41.62,0.1,2.08,103937.73,15-May-25,100000.0,Put,2025-05-14 11:28,,,,,366293385
BUY,BTC-15MAY25-100000-P,0.0003,31.17,0.00021395,44.36,2.1,65.46,103907.9,15-May-25,100000.0,Put,2025-05-14 11:32,,,,,366293644
BUY,BTC-15MAY25-100000-P,0.0003,31.17,0.00021334,44.38,2.1,65.46,103909.35,15-May-25,100000.0,Put,2025-05-14 11:32,,,,,366293647
SELL,BTC-15MAY25-100000-P,0.0002,20.79,0.00019923,41.86,0.5,10.4,103949.62,15-May-25,100000.0,Put,2025-05-14 11:36,,,,,366293915
BUY,BTC-15MAY25-100000-P,0.0004,41.62,0.0003168,48.93,0.1,4.16,104047.74,15-May-25,100000.0,Put,2025-05-14 12:08,,,,,366297221
SELL,BTC-15MAY25-100000-P,0.0002,20.83,0.00016631,45.69,0.1,2.08,104134.06,15-May-25,100000.0,Put,2025-05-14 13:32,,,,,366303942
BUY,BTC-15MAY25-100000-P,0.0002,20.83,0.00016631,45.69,0.2,4.17,104134.06,15-May-25,100000.0,Put,2025-05-14 13:32,,,,,366303943
BUY,BTC-15MAY25-100000-P,0.0002,20.83,0.00016599,45.7,0.7,14.58,104135.46,15-May-25,100000.0,Put,2025-05-14 13:32,,,,,366303946
SELL,BTC-15MAY25-101000-C,0.0285,2959.75,0.02818429,44.09,0.1,295.98,103850.83,15-May-25,101000.0,Call,2025-05-14 13:52,,,,,366308988
BUY,BTC-15MAY25-101000-P,0.0019,197.15,0.0016508,38.09,1.4,276.01,103765.46,15-May-25,101000.0,Put,2025-05-13 15:15,,,,,366160032
BUY,BTC-15MAY25-101000-P,0.0019,197.15,0.0016508,38.09,1.9,374.58,103765.46,15-May-25,101000.0,Put,2025-05-13 15:15,,,,,366160033
SELL,BTC-15MAY25-101000-P,0.0019,197.15,0.0016508,38.09,1.7,335.16,103765.46,15-May-25,101000.0,Put,2025-05-13 15:15,,,,,366160034
BUY,BTC-15MAY25-101000-P,0.0019,197.12,0.00167451,37.97,12.5,2464.0,103745.78,15-May-25,101000.0,Put,2025-05-13 15:16,BLOCK-198064,2.0,BTC-PS-15MAY25-102000_101000,,366160095
SELL,BTC-15MAY25-101000-P,0.0016,166.57,0.00157831,39.65,0.1,16.66,104103.21,15-May-25,101000.0,Put,2025-05-13 16:39,,,,,366171676
SELL,BTC-15MAY25-101000-P,0.0016,166.57,0.00155669,39.84,0.1,16.66,104106.38,15-May-25,101000.0,Put,2025-05-13 16:41,,,,,366171890
SELL,BTC-15MAY25-101000-P,0.0017,176.81,0.00167619,39.62,0.1,17.68,104008.49,15-May-25,101000.0,Put,2025-05-13 16:43,,,,,366172093
SELL,BTC-15MAY25-101000-P,0.0017,176.81,0.00167934,39.6,0.1,17.68,104004.96,15-May-25,101000.0,Put,2025-05-13 16:43,,,,,366172103
SELL,BTC-15MAY25-101000-P,0.0017,176.82,0.0016695,39.66,0.1,17.68,104012.2,15-May-25,101000.0,Put,2025-05-13 16:43,,,,,366172112
SELL,BTC-15MAY25-101000-P,0.0017,176.81,0.00167353,39.63,0.1,17.68,104008.51,15-May-25,101000.0,Put,2025-05-13 16:43,,,,,366172146
SELL,BTC-15MAY25-101000-P,0.0017,176.81,0.00167881,39.59,0.1,17.68,104003.59,15-May-25,101000.0,Put,2025-05-13 16:44,,,,,366172149
SELL,BTC-15MAY25-101000-P,0.0017,176.76,0.00171138,39.34,0.1,17.68,103975.78,15-May-25,101000.0,Put,2025-05-13 16:44,,,,,366172188
SELL,BTC-15MAY25-101000-P,0.0017,176.76,0.00170967,39.34,0.1,17.68,103975.21,15-May-25,101000.0,Put,2025-05-13 16:44,,,,,366172191
SELL,BTC-15MAY25-101000-P,0.0017,176.76,0.00170031,39.38,0.1,17.68,103974.16,15-May-25,101000.0,Put,2025-05-13 16:44,,,,,366172237
SELL,BTC-15MAY25-101000-P,0.0017,176.76,0.00169242,39.36,0.1,17.68,103977.31,15-May-25,101000.0,Put,2025-05-13 16:45,,,,,366172245
SELL,BTC-15MAY25-101000-P,0.0017,176.8,0.00165359,39.6,0.1,17.68,103998.19,15-May-25,101000.0,Put,2025-05-13 16:46,,,,,366172375
SELL,BTC-15MAY25-101000-P,0.0017,176.79,0.00164268,39.53,0.1,17.68,103992.59,15-May-25,101000.0,Put,2025-05-13 16:47,,,,,366172604
SELL,BTC-15MAY25-101000-P,0.0017,176.78,0.00163879,39.58,0.1,17.68,103990.17,15-May-25,101000.0,Put,2025-05-13 16:48,,,,,366172641
BUY,BTC-15MAY25-101000-P,0.0011,114.74,0.00110716,37.84,0.1,11.47,104306.09,15-May-25,101000.0,Put,2025-05-13 18:03,,,,,366183540
SELL,BTC-15MAY25-101000-P,0.001,104.38,0.00108185,37.94,0.1,10.44,104379.38,15-May-25,101000.0,Put,2025-05-13 18:31,,,,,366186116
BUY,BTC-15MAY25-101000-P,0.0011,114.77,0.00112355,38.54,0.1,11.48,104332.24,15-May-25,101000.0,Put,2025-05-13 19:04,,,,,366188527
BUY,BTC-15MAY25-101000-P,0.0011,115.16,0.00115562,42.26,0.1,11.52,104687.14,15-May-25,101000.0,Put,2025-05-13 20:03,,,,,366199030
BUY,BTC-15MAY25-101000-P,0.001,104.52,0.00113314,40.57,0.1,10.45,104522.84,15-May-25,101000.0,Put,2025-05-13 21:04,,,,,366204410
BUY,BTC-15MAY25-101000-P,0.001,104.33,0.00113867,39.42,0.1,10.43,104325.38,15-May-25,101000.0,Put,2025-05-13 22:05,,,,,366209390
BUY,BTC-15MAY25-101000-P,0.0011,114.46,0.0012137,38.58,0.1,11.45,104050.1,15-May-25,101000.0,Put,2025-05-13 23:05,,,,,366213720
BUY,BTC-15MAY25-101000-P,0.001,104.04,0.00118093,38.16,0.1,10.4,104036.44,15-May-25,101000.0,Put,2025-05-14 00:03,,,,,366217582
BUY,BTC-15MAY25-101000-P,0.0012,124.75,0.00123507,39.92,0.1,12.48,103955.97,15-May-25,101000.0,Put,2025-05-14 01:08,,,,,366224342
BUY,BTC-15MAY25-101000-P,0.0011,114.4,0.00119501,39.87,1.5,171.6,104000.19,15-May-25,101000.0,Put,2025-05-14 01:46,,,,,366230317
BUY,BTC-15MAY25-101000-P,0.0016,165.89,0.0013398,41.38,0.1,16.59,103683.46,15-May-25,101000.0,Put,2025-05-14 02:12,,,,,366234297
BUY,BTC-15MAY25-101000-P,0.0012,124.47,0.00130859,38.46,0.1,12.45,103727.23,15-May-25,101000.0,Put,2025-05-14 02:16,,,,,366234372
BUY,BTC-15MAY25-101000-P,0.0012,124.42,0.00128864,38.12,1.0,124.42,103684.42,15-May-25,101000.0,Put,2025-05-14 02:25,,,,,366234635
BUY,BTC-15MAY25-101000-P,0.0015,155.45,0.00133094,40.61,0.1,15.54,103634.86,15-May-25,101000.0,Put,2025-05-14 02:56,,,,,366235707
SELL,BTC-15MAY25-101000-P,0.0016,165.63,0.00140054,40.47,0.1,16.56,103520.53,15-May-25,101000.0,Put,2025-05-14 03:25,,,,,366237341
BUY,BTC-15MAY25-101000-P,0.0013,134.88,0.0010963,42.7,0.7,94.42,103754.23,15-May-25,101000.0,Put,2025-05-14 06:27,,,,,366251329
BUY,BTC-15MAY25-101000-P,0.0013,134.88,0.0010963,42.7,0.3,40.46,103754.23,15-May-25,101000.0,Put,2025-05-14 06:27,,,,,366251330
BUY,BTC-15MAY25-101000-P,0.0013,134.85,0.00111098,42.54,0.7,94.4,103731.84,15-May-25,101000.0,Put,2025-05-14 06:34,,,,,366251988
BUY,BTC-15MAY25-101000-P,0.0013,134.85,0.00111098,42.54,0.3,40.46,103731.84,15-May-25,101000.0,Put,2025-05-14 06:34,,,,,366251989
SELL,BTC-15MAY25-101000-P,0.0011,113.84,0.00126638,38.74,0.2,22.77,103494.29,15-May-25,101000.0,Put,2025-05-14 07:29,,,,,366259195
BUY,BTC-15MAY25-101000-P,0.0013,134.58,0.00121805,41.08,0.1,13.46,103526.63,15-May-25,101000.0,Put,2025-05-14 07:38,,,,,366260670
BUY,BTC-15MAY25-101000-P,0.0012,124.28,0.0011719,40.42,0.1,12.43,103566.42,15-May-25,101000.0,Put,2025-05-14 07:38,,,,,366260859
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103821,39.73,0.1,10.37,103680.12,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261944
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103548,39.78,0.1,10.37,103681.63,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261957
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103382,39.78,0.1,10.37,103681.29,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261958
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103382,39.78,0.1,10.37,103681.29,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261959
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103382,39.78,0.1,10.37,103681.29,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261960
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103673,39.77,0.1,10.37,103681.61,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261970
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00103298,39.79,0.1,10.37,103685.36,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261971
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00103004,39.79,0.1,10.37,103686.06,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261975
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00103008,39.84,0.1,10.37,103686.32,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261983
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00103055,39.84,0.1,10.37,103685.19,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366261990
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00103,39.84,0.2,20.74,103685.82,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366262005
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103008,39.84,0.1,10.37,103684.77,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366262009
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103528,39.84,0.1,10.37,103683.0,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366262019
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103324,39.84,0.1,10.37,103682.66,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366262138
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103369,39.84,0.1,10.37,103683.13,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366262144
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103335,39.84,0.1,10.37,103682.84,15-May-25,101000.0,Put,2025-05-14 07:47,,,,,366262151
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103341,39.8,0.1,10.37,103682.22,15-May-25,101000.0,Put,2025-05-14 07:48,,,,,366262156
SELL,BTC-15MAY25-101000-P,0.001,103.68,0.00103341,39.8,0.1,10.37,103682.22,15-May-25,101000.0,Put,2025-05-14 07:48,,,,,366262157
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00104851,39.92,0.1,10.37,103686.74,15-May-25,101000.0,Put,2025-05-14 07:52,,,,,366263059
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00104397,39.96,0.1,10.37,103694.32,15-May-25,101000.0,Put,2025-05-14 07:53,,,,,366263267
SELL,BTC-15MAY25-101000-P,0.001,103.69,0.00104361,39.98,0.1,10.37,103694.98,15-May-25,101000.0,Put,2025-05-14 07:53,,,,,366263271
SELL,BTC-15MAY25-101000-P,0.001,103.71,0.00103511,40.08,0.1,10.37,103706.38,15-May-25,101000.0,Put,2025-05-14 07:53,,,,,366263509
BUY,BTC-15MAY25-101000-P,0.0011,114.12,0.00101204,41.53,0.1,11.41,103741.46,15-May-25,101000.0,Put,2025-05-14 07:55,,,,,366264251
SELL,BTC-15MAY25-101000-P,0.001,103.76,0.00100814,40.72,0.1,10.38,103760.8,15-May-25,101000.0,Put,2025-05-14 07:56,,,,,366264561
SELL,BTC-15MAY25-101000-P,0.001,103.8,0.00102814,41.17,1.5,155.7,103801.55,15-May-25,101000.0,Put,2025-05-14 08:02,,,,,366266098
SELL,BTC-15MAY25-101000-P,0.001,103.81,0.00102526,41.17,1.1,114.19,103810.1,15-May-25,101000.0,Put,2025-05-14 08:02,,,,,366266116
SELL,BTC-15MAY25-101000-P,0.0007,72.67,0.00090152,37.87,0.2,14.53,103817.2,15-May-25,101000.0,Put,2025-05-14 08:06,,,,,366267746
SELL,BTC-15MAY25-101000-P,0.001,103.54,0.00100904,38.58,0.1,10.35,103541.83,15-May-25,101000.0,Put,2025-05-14 08:11,,,,,366269258
SELL,BTC-15MAY25-101000-P,0.0007,72.55,0.00086296,36.35,0.1,7.26,103642.45,15-May-25,101000.0,Put,2025-05-14 08:20,,,,,366270167
SELL,BTC-15MAY25-101000-P,0.0007,72.58,0.00075159,37.18,0.1,7.26,103692.1,15-May-25,101000.0,Put,2025-05-14 08:47,,,,,366272733
BUY,BTC-15MAY25-101000-P,0.0014,144.33,0.00129553,38.16,0.1,14.43,103094.06,15-May-25,101000.0,Put,2025-05-14 09:04,,,,,366278052
BUY,BTC-15MAY25-101000-P,0.0014,144.31,0.00130633,38.16,1.0,144.31,103075.88,15-May-25,101000.0,Put,2025-05-14 09:04,,,,,366278061
BUY,BTC-15MAY25-101000-P,0.0016,164.8,0.0013747,38.94,0.9,148.32,102997.34,15-May-25,101000.0,Put,2025-05-14 09:07,,,,,366279276
BUY,BTC-15MAY25-101000-P,0.0017,174.92,0.0015737,38.22,0.1,17.49,102894.51,15-May-25,101000.0,Put,2025-05-14 09:08,,,,,366279616
BUY,BTC-15MAY25-101000-P,0.0017,174.92,0.00157697,38.19,0.1,17.49,102892.44,15-May-25,101000.0,Put,2025-05-14 09:09,,,,,366279623
BUY,BTC-15MAY25-101000-P,0.0017,174.92,0.00157737,38.19,0.1,17.49,102892.32,15-May-25,101000.0,Put,2025-05-14 09:09,,,,,366279625
SELL,BTC-15MAY25-101000-P,0.0005,51.96,0.00053922,38.79,0.1,5.2,103922.97,15-May-25,101000.0,Put,2025-05-14 11:30,,,,,366293563
SELL,BTC-15MAY25-101000-P,0.0005,51.97,0.000522,39.04,0.1,5.2,103943.84,15-May-25,101000.0,Put,2025-05-14 11:30,,,,,366293575
SELL,BTC-15MAY25-101000-P,0.0005,51.98,0.00051155,39.22,0.1,5.2,103950.21,15-May-25,101000.0,Put,2025-05-14 11:36,,,,,366293918
BUY,BTC-15MAY25-101000-P,0.0005,51.98,0.00051155,39.22,0.4,20.79,103950.21,15-May-25,101000.0,Put,2025-05-14 11:36,,,,,366293919
SELL,BTC-15MAY25-101000-P,0.0005,52.01,0.00048163,39.96,0.1,5.2,104017.92,15-May-25,101000.0,Put,2025-05-14 11:39,,,,,366294115
SELL,BTC-15MAY25-101500-P,0.0011,114.01,0.00122546,35.36,1.0,114.01,103646.95,15-May-25,101500.0,Put,2025-05-14 08:29,,,,,366270629
BUY,BTC-15MAY25-101500-P,0.0011,114.01,0.00123199,35.38,1.0,114.01,103646.92,15-May-25,101500.0,Put,2025-05-14 08:29,,,,,366270653
SELL,BTC-15MAY25-101500-P,0.0011,113.94,0.00131465,34.6,1.0,113.94,103577.38,15-May-25,101500.0,Put,2025-05-14 08:32,,,,,366270936
BUY,BTC-15MAY25-101500-P,0.0015,154.83,0.00158417,34.14,3.0,464.49,103222.17,15-May-25,101500.0,Put,2025-05-14 09:00,,,,,366276827
BUY,BTC-15MAY25-101500-P,0.0016,165.09,0.00173009,34.41,0.2,33.02,103182.83,15-May-25,101500.0,Put,2025-05-14 09:01,,,,,366277252
BUY,BTC-15MAY25-101500-P,0.0022,226.38,0.00239579,35.15,0.2,45.28,102901.08,15-May-25,101500.0,Put,2025-05-14 09:08,,,,,366279589
BUY,BTC-15MAY25-101500-P,0.0007,72.67,0.00083472,37.26,0.1,7.27,103818.21,15-May-25,101500.0,Put,2025-05-14 13:44,,,,,366306212
SELL,BTC-15MAY25-102000-C,0.0205,2127.41,0.02032555,38.61,10.0,21274.1,103776.28,15-May-25,102000.0,Call,2025-05-14 01:52,,,,,366231916
SELL,BTC-15MAY25-102000-C,0.019,1968.84,0.01875496,38.87,0.2,393.77,103623.29,15-May-25,102000.0,Call,2025-05-14 04:32,,,,,366240112
SELL,BTC-15MAY25-102000-C,0.019,1968.84,0.01875496,38.87,2.6,5118.98,103623.29,15-May-25,102000.0,Call,2025-05-14 04:32,,,,,366240113
SELL,BTC-15MAY25-102000-C,0.019,1968.67,0.01869368,39.31,12.2,24017.77,103613.97,15-May-25,102000.0,Call,2025-05-14 04:32,,,,,366240122
BUY,BTC-15MAY25-102500-C,0.012,1240.07,0.01191568,34.8,0.1,124.01,103339.12,15-May-25,102500.0,Call,2025-05-14 09:46,,,,,366284112
BUY,BTC-15MAY25-102500-C,0.0125,1292.79,0.01244207,34.64,0.1,129.28,103423.55,15-May-25,102500.0,Call,2025-05-14 09:57,,,,,366284662
BUY,BTC-15MAY25-102500-C,0.013,1345.41,0.01287413,35.1,0.1,134.54,103492.79,15-May-25,102500.0,Call,2025-05-14 10:01,,,,,366284850
BUY,BTC-15MAY25-102500-C,0.0135,1397.79,0.01318631,36.1,0.1,139.78,103539.69,15-May-25,102500.0,Call,2025-05-14 10:05,,,,,366285408
BUY,BTC-15MAY25-102500-C,0.014,1450.82,0.01381008,35.58,0.1,145.08,103629.86,15-May-25,102500.0,Call,2025-05-14 10:14,,,,,366285875
BUY,BTC-15MAY25-102500-C,0.0145,1503.74,0.01439731,35.1,0.1,150.37,103706.01,15-May-25,102500.0,Call,2025-05-14 10:16,,,,,366286120
BUY,BTC-15MAY25-102500-C,0.015,1556.54,0.01487829,35.34,0.1,155.65,103769.14,15-May-25,102500.0,Call,2025-05-14 10:17,,,,,366286308
BUY,BTC-15MAY25-102500-C,0.016,1662.87,0.01613673,35.89,1.0,1662.87,103929.35,15-May-25,102500.0,Call,2025-05-14 12:04,,,,,366296873
BUY,BTC-15MAY25-102500-P,0.0028,290.54,0.00292049,36.13,1.2,348.65,103763.04,15-May-25,102500.0,Put,2025-05-14 08:02,,,,,366266633
BUY,BTC-15MAY25-102500-P,0.0028,290.54,0.00292049,36.13,0.3,87.16,103763.04,15-May-25,102500.0,Put,2025-05-14 08:02,,,,,366266642
BUY,BTC-15MAY25-102500-P,0.0028,290.54,0.00292049,36.13,3.8,1104.05,103763.04,15-May-25,102500.0,Put,2025-05-14 08:02,,,,,366266653
SELL,BTC-15MAY25-102500-P,0.0026,269.78,0.00288262,34.67,0.1,26.98,103760.81,15-May-25,102500.0,Put,2025-05-14 08:07,,,,,366267910
BUY,BTC-15MAY25-102500-P,0.0027,279.98,0.00300311,34.28,0.1,28.0,103695.16,15-May-25,102500.0,Put,2025-05-14 08:08,,,,,366268346
BUY,BTC-15MAY25-102500-P,0.003,310.62,0.00325934,33.83,0.2,62.12,103539.79,15-May-25,102500.0,Put,2025-05-14 08:11,,,,,366269296
BUY,BTC-15MAY25-102500-P,0.003,310.58,0.00301532,33.99,1.5,465.87,103527.92,15-May-25,102500.0,Put,2025-05-14 08:35,,,,,366271044
BUY,BTC-15MAY25-102500-P,0.003,310.53,0.0030934,34.1,0.1,31.05,103508.56,15-May-25,102500.0,Put,2025-05-14 08:53,,,,,366273275
SELL,BTC-15MAY25-102500-P,0.0033,340.97,0.00350362,33.19,0.1,34.1,103325.13,15-May-25,102500.0,Put,2025-05-14 09:48,,,,,366284339
